formation_id,text,intitule,labels_18,taxonomy_ids,multi_hot,statut_annotation
82674af574caaaa5,Intitulé : Utiliser l intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 35 h Certification : RS 7232 Codes ROME : 0 Organisme : PURPLE CAMPUS,Utiliser l intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable,Deep Learning | Prompt Engineering | IA générative | Éthique de l’IA,dl.intro|gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
3eae14ea32a67da6,Intitulé : Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : FIELD SKILLS BUSINESS,Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative,Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
0aac6e5ae76da79d,Intitulé : Architecte en intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : 0 Modalité : À distance Durée : 9 mois Certification : RNCP 41993 Codes ROME : 0 Organisme : DSTI,Architecte en intelligence artificielle,NLP | Data Engineering | Data Science | Éthique de l’IA | Visualisation | RAG | Séries temporelles,de.intro|ds.intro|ds.time_series|ds.visualization|gov.ethics|nlp.intro|nlp.rag,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0]",ia_confirmee
4a3a67f2978960d7,"Intitulé : Expert en ingénierie et science des données Public cible : Managers et professionnels RH souhaitant intégrer l'IA dans leur management Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 1 an Certification : RNCP 39775 Codes ROME : 0 Organisme : OPENCLASSROOMS",Expert en ingénierie et science des données,Data Engineering | RAG,de.intro|ds.intro|nlp.rag,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",ia_confirmee
c1581f7bdd804340,"Intitulé : Architecte en intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 6 mois Certification : RNCP 41993 Codes ROME : 0 Organisme : NEOMA BUSINESS SCHOOL",Architecte en intelligence artificielle,Deep Learning | IA générative | Éthique de l’IA | Automatisation,auto.intro|dl.intro|gov.ethics|nlp.generative_ai,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
c59bed13d28fef4b,"Intitulé : Expert en ingénierie et science des données Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 9 mois Certification : RNCP 39775 Codes ROME : 0 Organisme : OPENCLASSROOMS",Expert en ingénierie et science des données,IA générative | Machine Learning | RAG | Automatisation,auto.intro|ds.intro|ml.intro|nlp.generative_ai|nlp.rag,"[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",ia_confirmee
f03b95bfcc320824,"Intitulé : Architecte en intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 9 mois Certification : RNCP 41993 Codes ROME : 0 Organisme : NEOMA BUSINESS SCHOOL",Architecte en intelligence artificielle,Deep Learning | Éthique de l’IA,dl.intro|gov.ethics,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
2a91c13d5b755557,"Intitulé : Architecte en intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 3 mois Certification : RNCP 41993 Codes ROME : 0 Organisme : JEDHA",Architecte en intelligence artificielle,Data Science | Automatisation,auto.intro|ds.intro,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",ia_confirmee
9ec431b4a2b2cbc4,"Intitulé : Architecte en intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 9 mois Certification : RNCP 41993 Codes ROME : 0 Organisme : NEOMA BUSINESS SCHOOL",Architecte en intelligence artificielle,Deep Learning | Prompt Engineering | IA générative | Éthique de l’IA,dl.intro|gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
90e2a9fccf8479b5,"Intitulé : Architecte en intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 150 h Certification : RNCP 41993 Codes ROME : 0 Organisme : JEDHA",Architecte en intelligence artificielle,Deep Learning | Éthique de l’IA | Big Data,dl.intro|ds.big_data|gov.ethics,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",ia_confirmee
1383372d2ddb81ce,"Intitulé : Architecte en intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 525 h Certification : RNCP 41993 Codes ROME : 0 Organisme : JEDHA",Architecte en intelligence artificielle,Machine Learning | Deep Learning | IA générative | Data Engineering | Python pour l’IA | Visualisation | Automatisation,auto.intro|de.intro|dl.intro|ds.visualization|ml.intro|nlp.generative_ai|prog.python,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]",ia_confirmee
c0e68be6efb54e64,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : INNOSKILL,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA | Visualisation,ds.visualization|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
9214e05352565172,Intitulé : Améliorer l'efficacité de sa TPE à l'aide de l'IA Public cible : Dirigeants de TPE/PME souhaitant intégrer l'IA dans leur activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 7311 Codes ROME : 0 Organisme : LES FOLIWEB,Améliorer l'efficacité de sa TPE à l'aide de l'IA,Deep Learning | Prompt Engineering | Éthique de l’IA | No-code / Low-code | Automatisation,auto.intro|auto.nocode|dl.intro|gov.ethics|nlp.prompt_engineering,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",ia_confirmee
06626efc630f1341,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : NEOACADEMIE,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Prompt Engineering | IA générative | Éthique de l’IA | Automatisation,auto.intro|gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
4a6d958905cd99a1,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 16 h Certification : RS 6776 Codes ROME : 0 Organisme : DYNAMICS FORMATIONS,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
35b6d66aba553e4b,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 360 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Concepteur développeur en intelligence artificielle et analyse big data,Machine Learning | Data Science | Python pour l’IA | Visualisation | Data Engineering,de.intro|ds.big_data|ds.intro|ds.visualization|ml.intro|prog.python,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0]",ia_confirmee
4a6f8deba908212c,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 9 mois Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Concepteur développeur en intelligence artificielle et analyse big data,Data Engineering | Data Science | Python pour l’IA | Automatisation,auto.intro|de.intro|ds.big_data|ds.intro|prog.python,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0]",ia_confirmee
a08ced239ba31387,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 360 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Concepteur développeur en intelligence artificielle et analyse big data,Machine Learning | Data Science | Python pour l’IA | Éthique de l’IA | Visualisation | Data Engineering,de.intro|ds.big_data|ds.intro|ds.visualization|gov.ethics|ml.intro|prog.python,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0]",ia_confirmee
2c31e7f009168cb5,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 700 h Certification : RNCP 38616 Codes ROME : 0 Organisme : SIMPLON.CO",Concepteur développeur en intelligence artificielle et analyse big data,Machine Learning | Data Science | Python pour l’IA | Éthique de l’IA | Visualisation | No-code / Low-code | Automatisation | Séries temporelles | Data Engineering,auto.intro|auto.nocode|de.intro|ds.big_data|ds.intro|ds.time_series|ds.visualization|gov.ethics|ml.intro|prog.python,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",ia_confirmee
07a925d35600b6d9,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : Présentiel Durée : 320 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Concepteur développeur en intelligence artificielle et analyse big data,Machine Learning | NLP | Data Engineering | Data Science | Python pour l’IA | Éthique de l’IA | Big Data | Visualisation | No-code / Low-code | RAG | Automatisation | Séries temporelles,auto.intro|auto.nocode|de.intro|ds.big_data|ds.intro|ds.time_series|ds.visualization|gov.ethics|ml.intro|nlp.intro|nlp.rag|prog.python,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",ia_confirmee
4caf058ba86fad5f,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 3 mois Certification : RNCP 38616 Codes ROME : 0 Organisme : ALYRA",Concepteur développeur en intelligence artificielle et analyse big data,NLP | Computer Vision | Prompt Engineering | IA générative | Éthique de l’IA | Big Data | Automatisation,auto.intro|cv.intro|ds.big_data|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",ia_confirmee
8bec0e288fc60530,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 360 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Concepteur développeur en intelligence artificielle et analyse big data,Machine Learning | Deep Learning | Data Science | Python pour l’IA | Data Engineering,de.intro|dl.intro|ds.big_data|ds.intro|ml.intro|prog.python,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0]",ia_confirmee
f2b013032d32a2d0,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 9 mois Certification : RNCP 38616 Codes ROME : 0 Organisme : ALYRA",Concepteur développeur en intelligence artificielle et analyse big data,Machine Learning | Deep Learning | Data Science | Python pour l’IA | Visualisation | Data Engineering,de.intro|dl.intro|ds.big_data|ds.intro|ds.visualization|ml.intro|prog.python,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0]",ia_confirmee
04f75e2718e956fa,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 9 mois Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Concepteur développeur en intelligence artificielle et analyse big data,Data Science | Big Data | Visualisation | Data Engineering,de.intro|ds.big_data|ds.intro|ds.visualization,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",ia_confirmee
31e3591869421529,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 40 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Concepteur développeur en intelligence artificielle et analyse big data,Data Science | Big Data | Visualisation | Data Engineering,de.intro|ds.big_data|ds.intro|ds.visualization,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",ia_confirmee
14fcbf01cb629822,"Intitulé : Architecte en intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 21 h Certification : RNCP 41993 Codes ROME : 0 Organisme : DSTI",Architecte en intelligence artificielle,Deep Learning | NLP | Data Science | Éthique de l’IA | Visualisation | RAG | Séries temporelles | Data Engineering,de.intro|dl.intro|ds.intro|ds.time_series|ds.visualization|gov.ethics|nlp.intro|nlp.rag,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0]",ia_confirmee
7272f05cf45147af,"Intitulé : Architecte en intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 1 an Certification : RNCP 41993 Codes ROME : 0 Organisme : JEDHA",Architecte en intelligence artificielle,Machine Learning | Deep Learning | IA générative | Data Engineering | Data Science | Python pour l’IA | Visualisation | No-code / Low-code | RAG | Automatisation,auto.intro|auto.nocode|de.intro|dl.intro|ds.intro|ds.visualization|ml.intro|nlp.generative_ai|nlp.rag|prog.python,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",ia_confirmee
12a355d08bb76618,Intitulé : Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : EXPERTISS,Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
